"PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"ILMN_1806937",-0.959466306823533,9.32205913729412,-5.43386868852604,4.27661347133476e-06,0.00107696740746164,4.22022588619885,"BABAM1","BRISC and BRCA1 A complex member 1"
"ILMN_1807044",-1.45450815211765,9.502246886,-5.91837664494764,9.8000004023387e-07,0.000552101689333183,5.5922044871771,"UBAC1","UBA domain containing 1"
"ILMN_1807201",-1.53032413017647,10.7441110320882,-4.94431343586226,1.88709920942717e-05,0.00249450267842799,2.83736468878072,"VCF1","VCP nuclear cofactor family member 1"
"ILMN_1807596",-1.31296416905883,9.12491767552941,-5.2644896617261,7.15507367838152e-06,0.00142268719194138,3.74073020941785,"UBAP1","ubiquitin associated protein 1"
"ILMN_1807600",-0.787686990470594,7.51377576517647,-4.63514151057095,4.78182446068452e-05,0.00469481906541439,1.9721299570957,"NPLOC4","NPL4 homolog, ubiquitin recognition factor"
"ILMN_1807633",-0.712749488294121,6.97931280161765,-4.22722089384783,0.000160404093515429,0.0111465534764033,0.848570691216492,"RIDA","reactive intermediate imine deaminase A"
"ILMN_1807919",-1.80164712505883,9.06106689335294,-5.13918693788249,1.04642310943422e-05,0.00180072293846384,3.38657652507962,"TNS1","tensin 1"
"ILMN_1808202",-1.17765981470589,12.1777581844118,-5.16583783719338,9.6519907939048e-06,0.00172362702015078,3.46184797565313,"R3HDM4","R3H domain containing 4"
"ILMN_1808238",-0.757192619294124,6.98002254194118,-3.52514936658172,0.00119937440055021,0.0488450901525282,-1.00543290992077,"RBPMS2","RNA binding protein, mRNA processing factor 2"
"ILMN_1808356",-0.54157120782353,9.04244045667647,-3.74704606252947,0.000642896186856441,0.0310446696434769,-0.433360400039772,"FAM3A","FAM3 metabolism regulating signaling molecule A"
"ILMN_1808712",-0.550468612764709,7.93752019979412,-3.58995449113859,0.0010010494663269,0.0431445026366012,-0.839909424052669,"RNF40","ring finger protein 40"
"ILMN_1808860",-0.546446371352943,7.74946366797059,-4.49549069559829,7.2547191159418e-05,0.00618423696076226,1.58473155529159,"STX5","syntaxin 5"
"ILMN_1809477",-0.665986177705889,9.66770386167647,-4.12066823449022,0.000219135431203487,0.0138433675758794,0.559692305588754,"CARHSP1","calcium regulated heat stable protein 1"
"ILMN_1809957",-0.703480940588239,11.7823212997059,-3.98922314550454,0.000321080103134399,0.0182625886065254,0.206553717146465,"AP2S1","adaptor related protein complex 2 subunit sigma 1"
"ILMN_1810055",-0.635761286764709,6.99665615097059,-3.95689709186904,0.000352520798134745,0.0196148859474601,0.1202978117415,"FAM234A","family with sequence similarity 234 member A"
"ILMN_1810214",-0.781664347647064,12.4218970185294,-3.71655720988084,0.00070093998793481,0.0330713689422124,-0.512826561260173,"JUND","JunD proto-oncogene, AP-1 transcription factor subunit"
"ILMN_1810712",-1.44953974505883,7.36933316288235,-5.57659288856672,2.77069323319823e-06,0.000891955890303672,4.6245801148193,"ARHGEF12","Rho guanine nucleotide exchange factor 12"
"ILMN_1810719",-0.876760133000008,7.78581857155883,-4.61429226138739,5.08957964504199e-05,0.00491539137841474,1.91413720726457,"DCUN1D1","defective in cullin neddylation 1 domain containing 1"
"ILMN_1810785",-1.48698865029413,9.26800945320588,-4.76618038359627,3.22773466117378e-05,0.00361101861396517,2.33773224451095,"RNF11","ring finger protein 11"
"ILMN_1810922",-0.715306611823534,8.26182091785294,-4.23412507434622,0.000157183390801736,0.0109781121696799,0.867363755492851,"PCNT","pericentrin"
"ILMN_1811148",-1.38053663958824,7.66615802367647,-4.51442000469962,6.85712549129048e-05,0.00598708025137158,1.63709258977367,"BMP2K","BMP2 inducible kinase"
"ILMN_1811367",-0.717364761470593,10.8916613157353,-3.65189820502907,0.000841309654090463,0.0378093986329753,-0.680471851651309,"MAT2B","methionine adenosyltransferase 2 non-catalytic beta subunit"
"ILMN_1811373",-0.943943211058828,8.904207512,-6.23426021746652,3.75939761113506e-07,0.000424885929928461,6.48309858754593,"FAM20B","FAM20B glycosaminoglycan xylosylkinase"
"ILMN_1811410",-1.60641688217648,7.24932518002941,-4.83102202102488,2.65567647583692e-05,0.00322242507348796,2.51928484067735,"RHAG","Rh associated glycoprotein"
"ILMN_1811470",-1.18653124129412,7.79497447058824,-5.98005917783964,8.12567227403012e-07,0.000534250248818919,5.76651625754213,"PLEK2","pleckstrin 2"
"ILMN_1811823",-1.6212663952353,8.78982457820588,-6.30795057096342,3.00816220560276e-07,0.000398833373340751,6.69017218253636,"MED25","mediator complex subunit 25"
"ILMN_1811927",-1.26723387282353,7.85739271482353,-4.81203809301368,2.81187482220675e-05,0.00336876841041241,2.46609072365835,"OR2W3","olfactory receptor family 2 subfamily W member 3"
"ILMN_1812163",-1.42317456458824,7.40227749017647,-4.75989033731918,3.28933339499323e-05,0.00366261468826505,2.32014176846332,"GYPE","glycophorin E (MNS blood group)"
"ILMN_1812327",-0.825478745529417,7.25304849952941,-4.28820819364627,0.000134056374891909,0.00971508396479297,1.01487605493256,"RNF19A","ring finger protein 19A, RBR E3 ubiquitin protein ligase"
"ILMN_1812445",-0.713574181411762,7.71913037411765,-4.68342572159284,4.13793327867841e-05,0.00428488876470237,2.10662761780323,"PRPSAP2","phosphoribosyl pyrophosphate synthetase associated protein 2"
"ILMN_1812552",0.592263609058817,8.64471914170588,3.56168606030591,0.00108332815453672,0.0454086255599125,-0.912276076099976,"ACER3","alkaline ceramidase 3"
"ILMN_1814333",-0.641410635117648,6.95220214055882,-3.72670537312633,0.000681077988597275,0.0325233639297567,-0.486405437234298,"SERPINI1","serpin family I member 1"
"ILMN_1814397",-2.28004904976471,10.8113828951765,-6.01314623183299,7.34907356859746e-07,0.00052005988559413,5.85995854900466,"EPB42","erythrocyte membrane protein band 4.2"
"ILMN_1815035",-0.649301616058827,6.81448790079412,-4.42820569569574,8.86069917783022e-05,0.00711909791498234,1.39902462569433,NA,NA
"ILMN_1815158",-0.592091455588236,7.99347723767647,-4.52419683641295,6.66026587374942e-05,0.00585843423686698,1.66415585894157,"GPS2","G protein pathway suppressor 2"
"ILMN_1815238",-0.864654631235291,7.54073819391177,-3.97765193536237,0.000332006662561568,0.0187042277290489,0.175650251509184,"MAP2K3","mitogen-activated protein kinase kinase 3"
"ILMN_1815306",-1.17500003658824,7.46850950070588,-5.26695289737644,7.10176144316503e-06,0.00141804496529493,3.7476981127214,"AP2A1","adaptor related protein complex 2 subunit alpha 1"
"ILMN_1815345",-0.916903646294123,7.67427504697059,-4.1266197818447,0.000215361138111476,0.0136982999178083,0.575768529682141,"EIF3J","eukaryotic translation initiation factor 3 subunit J"
"ILMN_1815527",-2.47403346835295,10.4112563211176,-5.85881244547615,1.1744558415858e-06,0.00058503972411963,5.42375638563537,"HBD","hemoglobin subunit delta"
"ILMN_1815552",-0.942804206352946,8.86515916252941,-4.702715397511,3.90536512348859e-05,0.0041218309156376,2.16043256551116,"NTAN1","N-terminal asparagine amidase"
"ILMN_1815656",-0.634111723294126,8.91128256270588,-4.70883511272954,3.83431953090405e-05,0.00407756186878589,2.17751075964222,"SERINC3","serine incorporator 3"
"ILMN_1815705",-0.939094672352942,6.472318131,-4.45912426480146,8.0833671603715e-05,0.00673466873468768,1.48427837900677,"LZTFL1","leucine zipper transcription factor like 1"
"ILMN_1815733",-0.72646941229412,8.8698452265,-4.27803184417299,0.000138136534192019,0.00989040005375113,0.987080122424783,"EIF5","eukaryotic translation initiation factor 5"
"ILMN_1835017",-0.543706489117648,7.05976466832353,-3.81604045990263,0.000528235878207337,0.026396733330946,-0.252588430618726,"GLUL","glutamate-ammonia ligase"
"ILMN_1843585",-0.672063241352947,6.96333921838235,-4.56291854129549,5.93388222286672e-05,0.00543151080140661,1.77146676605349,"MBNL3","muscleblind like splicing regulator 3"
"ILMN_1844692",-1.63277708505883,10.2779026803529,-4.42212493629117,9.02201929524967e-05,0.00721197667414021,1.38227454881252,"FOXO3","forkhead box O3"
"ILMN_1844692",-1.63277708505883,10.2779026803529,-4.42212493629117,9.02201929524967e-05,0.00721197667414021,1.38227454881252,"FOXO3B","forkhead box O3B"
"ILMN_1864900",0.56656599982353,7.73565956685294,3.51515678010442,0.00123314218535185,0.0498343190754959,-1.03083561624522,"MIAT","myocardial infarction associated transcript"
"ILMN_1867588",-0.551233200529417,6.96490077202941,-3.99810711268265,0.000312929928755086,0.0179500400223963,0.230301177924432,NA,NA
"ILMN_1873075",-0.643828990823537,7.11645703535294,-5.01469679800154,1.52550622391141e-05,0.00218995505273715,3.03545835742871,"TNRC6C","trinucleotide repeat containing adaptor 6C"
"ILMN_1876924",-1.80122236194118,10.2187669166765,-6.55221225764731,1.43976779462175e-07,0.000377184761924402,7.37392204774985,"WNK1","WNK lysine deficient protein kinase 1"
"ILMN_1880406",0.613188999941171,10.5288526065,4.38201896906339,0.000101608280581897,0.00786973594431609,1.27194075044056,"PTEN","phosphatase and tensin homolog"
"ILMN_1897741",-0.50650921217648,9.09609341279412,-3.94227243569122,0.000367712666899871,0.0202340308554681,0.0813552618826474,NA,NA
"ILMN_1900734",0.591177700941174,9.04162405488235,4.30754690034516,0.000126626140360363,0.00926171381804241,1.06774792921565,NA,NA
"ILMN_1903159",-0.633530980823532,7.75984054047059,-3.5985580534467,0.000977228150557448,0.042388054783529,-0.817834876760301,"PPM1A","protein phosphatase, Mg2+/Mn2+ dependent 1A"
"ILMN_1904980",0.712571196764705,9.65079098779412,3.97891793595649,0.000330793743935934,0.0186803727258714,0.179029878640931,NA,NA
"ILMN_1905548",-1.58093440417647,9.66625148632353,-4.80741327228324,2.8512859624515e-05,0.00339023632163548,2.4531366405486,"MBNL3","muscleblind like splicing regulator 3"
"ILMN_1911042",-1.14329654058824,12.5472013002941,-5.01927412190902,1.50453180196146e-05,0.00217741223001205,3.04835259554766,"PIP4K2A","phosphatidylinositol-5-phosphate 4-kinase type 2 alpha"
"ILMN_1911047",-0.724356516941178,6.7644539492353,-4.79939021470928,2.92095785822411e-05,0.00344709448191371,2.43066879753802,"C17orf99","chromosome 17 open reading frame 99"
"ILMN_2041161",-0.853218353294118,7.41645935535294,-4.61188546323904,5.12634232467111e-05,0.00494081258310409,1.90744598580174,"DENND4A","DENN domain containing 4A"
"ILMN_2041327",-0.606985840411776,8.91643453108824,-4.49497388356856,7.26588709545849e-05,0.00618423696076226,1.58330267959836,"MRPL37","mitochondrial ribosomal protein L37"
"ILMN_2042343",-0.590795660058827,6.74144591497059,-5.10062153898361,1.17614110830212e-05,0.00190504085253869,3.27771470373104,"MRPL42P5","mitochondrial ribosomal protein L42 pseudogene 5"
"ILMN_2044927",-0.659602044470593,6.95921528694118,-4.20993585405163,0.000168753844476549,0.0114411721807504,0.801559966305373,"RNF5","ring finger protein 5"
"ILMN_2045419",-2.08542327911765,9.78318625544118,-4.53191131800495,6.5088756282169e-05,0.00575737423091792,1.68551944489455,"BNIP3L","BCL2 interacting protein 3 like"
"ILMN_2047112",-1.390902338,7.036904612,-5.10336130285111,1.1664199836506e-05,0.00189852219797478,3.28544598470998,"DPCD","deleted in primary ciliary dyskinesia homolog (mouse)"
"ILMN_2048507",-0.940790072941176,6.53749318929412,-4.25765387499468,0.000146676851260833,0.0104065796584954,0.931474303972381,"KLF3","KLF transcription factor 3"
"ILMN_2048607",-2.1780422762353,9.74322803658824,-5.7949033410076,1.4263140654415e-06,0.000636768495461209,5.24290806794587,"ANKRD9","ankyrin repeat domain 9"
"ILMN_2049364",0.700617561176461,12.3318006594118,4.02462451778122,0.000289785185662656,0.0169721588380122,0.301290435346042,"METTL21A","methyltransferase 21A, HSPA lysine"
"ILMN_2049417",-1.73124553194118,8.41138746308823,-4.98848077965581,1.65135197549179e-05,0.00230216801458753,2.9616342953413,"TMEM86B","transmembrane protein 86B"
"ILMN_2049642",-1.13722001817647,8.29265924002941,-5.34926153667478,5.53079205926345e-06,0.00122201046658971,3.98063036941183,"RPA1","replication protein A1"
"ILMN_2049727",-0.960792104176477,9.6049187485,-4.07463766794995,0.000250595505720768,0.0152292660720522,0.435603103157805,"OSER1","oxidative stress responsive serine rich 1"
"ILMN_2050109",-0.616006565764705,7.64109569447059,-3.82568895336326,0.000513876002849336,0.025853186413879,-0.227206822409313,"GABARAP","GABA type A receptor-associated protein"
"ILMN_2050911",-1.03656402276471,8.67659062679412,-4.70768055703399,3.84762455793265e-05,0.00407959896870454,2.17428845311685,"SLC22A4","solute carrier family 22 member 4"
"ILMN_2052208",-0.736085671529418,7.46013964423529,-4.45046566767341,8.29401652718621e-05,0.00680238724637839,1.46038924007862,"GADD45A","growth arrest and DNA damage inducible alpha"
"ILMN_2058782",-2.14891091564706,11.8428685275882,-4.73613565985515,3.53263978012577e-05,0.00385196111324636,2.25374601304421,"IFI27","interferon alpha inducible protein 27"
"ILMN_2067370",0.63735122188235,8.64978437252941,4.27438427479559,0.00013962849267691,0.00998132803466679,0.977121496394803,"SNRPF","small nuclear ribonucleoprotein polypeptide F"
"ILMN_2068747",-0.906506741117649,8.20359890108824,-3.57156648912787,0.00105385477262384,0.044607843832628,-0.887010941125668,"OAT","ornithine aminotransferase"
"ILMN_2073543",0.813779169705874,11.2479117233824,4.39071992451209,9.90232934146665e-05,0.00772006476814212,1.29585630939761,"HYPK","huntingtin interacting protein K"
"ILMN_2073543",0.813779169705874,11.2479117233824,4.39071992451209,9.90232934146665e-05,0.00772006476814212,1.29585630939761,"SERF2-C15ORF63","SERF2-C15orf63 readthrough"
"ILMN_2077094",-0.560134752764709,9.00947896208824,-4.65531758612556,4.50153483073247e-05,0.00456189980528157,2.02829891166898,"VPS51","VPS51 subunit of GARP complex"
"ILMN_2078724",0.531064377647059,11.3696718011765,4.30819358372206,0.000126384794662808,0.00926171381804241,1.06951706951337,NA,NA
"ILMN_2080158",-0.985345685529415,7.35467277652941,-5.26910838119446,7.05543475136483e-06,0.00141476414719847,3.75379561923491,"ST13","ST13 Hsp70 interacting protein"
"ILMN_2080637",-0.993027048000005,8.018779829,-4.20050559833837,0.00017348739812337,0.0116369717648557,0.775935842423277,"ZBTB44","zinc finger and BTB domain containing 44"
"ILMN_2087692",-0.88580433217647,7.74438398514706,-4.36759731378305,0.00010603977701379,0.00812546281665383,1.2323276630737,"CYBRD1","cytochrome b reductase 1"
"ILMN_2090123",-1.02573130135294,7.93232668620588,-4.77314519964323,3.16085956396911e-05,0.0035558222942566,2.35721427011396,"DHX29","DExH-box helicase 29"
"ILMN_2091084",0.659499843529407,12.4951759788235,3.97646336550596,0.000333149344358634,0.0187462858776262,0.172477666135516,"CFAP418","cilia and flagella associated protein 418"
"ILMN_2091123",0.623696791764694,12.8486820935294,4.8081740825295,2.8447651980048e-05,0.00339023632163548,2.45526752876727,NA,NA
"ILMN_2091454",-1.40954897670589,12.5007834163529,-4.45676069475779,8.1403402449681e-05,0.00674650300197242,1.47775618319254,"HBM","hemoglobin subunit mu"
"ILMN_2096012",-0.514911353176474,6.96969499241177,-4.69886583650505,3.95072128815934e-05,0.00415466630043476,2.14969171172831,"UHMK1","U2AF homology motif kinase 1"
"ILMN_2096322",-1.76634879717647,11.006195068,-6.27579449122558,3.31539276017602e-07,0.000412879819973183,6.59985313846758,"ADIPOR1","adiponectin receptor 1"
"ILMN_2100458",-1.60095156111765,7.85862866097059,-4.55182250965402,6.13364376596883e-05,0.00554361235962607,1.74069577610332,"RFESD","Rieske Fe-S domain containing"
"ILMN_2100815",-0.727393027411768,8.55741303770588,-4.49550848649624,7.25433496735262e-05,0.00618423696076226,1.5847807440165,"TMEM9B","TMEM9 domain family member B"
"ILMN_2104106",-0.60068868600001,7.84836994905882,-3.9609569487918,0.000348413136353271,0.0194637584743628,0.131117371826413,"XPR1","xenotropic and polytropic retrovirus receptor 1"
"ILMN_2110751",0.766061995352933,10.7439895599706,5.29583399738883,6.50544493019636e-06,0.00132697056220553,3.82940984296544,"CHRNA5","cholinergic receptor nicotinic alpha 5 subunit"
"ILMN_2111187",-1.39573377888236,7.23143148920588,-4.23277095856669,0.000157810025713142,0.0109985918215361,0.863677181419396,"ELOVL6","ELOVL fatty acid elongase 6"
"ILMN_2112493",-1.38970429982353,7.76294234791176,-6.26243051853763,3.45218201915915e-07,0.000418891306904278,6.56229785940025,"DAP","death associated protein"
"ILMN_2115949",0.564612101764704,11.5699992579412,3.99124701978224,0.000319205372069749,0.018210956887413,0.211962085149691,"ZNF394","zinc finger protein 394"
"ILMN_2116639",-0.888267315411766,7.48001021152941,-4.07709201118151,0.000248811919449762,0.0151538307131545,0.442208280041808,"TFDP2","transcription factor Dp-2"
"ILMN_2116661",-0.653847866411767,8.14002269067647,-5.90631620652898,1.01657684068746e-06,0.00055938913757968,5.55810658092197,"PRPSAP2","phosphoribosyl pyrophosphate synthetase associated protein 2"
"ILMN_2117987",-1.56227516941177,9.02874679505883,-6.0264443283247,7.05834040110693e-07,0.00052005988559413,5.89750142344943,"TFDP1","transcription factor Dp-1"
"ILMN_2120695",-0.809666185588239,6.93265333197059,-3.88325816551444,0.000435760461094259,0.0231182649107216,-0.0752631442529959,"TSPAN7","tetraspanin 7"
"ILMN_2123730",-1.3540610422353,7.25026387835294,-5.45564743861949,4.00258973355467e-06,0.0010350522074372,4.28191808596545,"TBC1D22B","TBC1 domain family member 22B"
"ILMN_2124082",-1.07487357435294,7.22620221976471,-4.9621141615663,1.78831456071213e-05,0.002417954570188,2.88743252297816,"PPP2R5B","protein phosphatase 2 regulatory subunit B'beta"
"ILMN_2125374",-1.16967168694118,8.05781215935294,-4.51661930515787,6.81234767631184e-05,0.00596805120759079,1.64317934588905,"CMAS","cytidine monophosphate N-acetylneuraminic acid synthetase"
"ILMN_2133100",-0.747754756823534,6.66275516864706,-3.57530779579762,0.00104289756043152,0.0443025504957819,-0.877436044213038,"LPIN2","lipin 2"
"ILMN_2136133",-0.767751305882358,10.9214617964706,-4.4725626419276,7.76682744933568e-05,0.00654002803176,1.52137653702215,"PABPC1","poly(A) binding protein cytoplasmic 1"
"ILMN_2136446",-1.35628141100001,7.6628855425,-6.38546194668032,2.38008892375598e-07,0.000377184761924402,6.90760691869606,"CTNNAL1","catenin alpha like 1"
"ILMN_2143261",-0.54522499894118,7.26911104558824,-4.08814378508565,0.000240933104698412,0.0148266284962847,0.471966872520504,"EOLA2","endothelium and lymphocyte associated ASCH domain 2"
"ILMN_2144088",-0.674455322294117,9.47682646114706,-4.20562881291347,0.000170899860920739,0.0115370814812441,0.789854680147828,"FDFT1","farnesyl-diphosphate farnesyltransferase 1"
"ILMN_2146761",0.533293125235291,7.11121070373529,4.33983707981452,0.000115111529466866,0.00864895211095212,1.15617106583477,"FABP5","fatty acid binding protein 5"
"ILMN_2147345",-1.169453691,6.67786251973529,-4.18647766946084,0.000180770476304956,0.011971442347097,0.737850128133598,"BBOF1","basal body orientation factor 1"
"ILMN_2149494",-0.907096987823532,8.51900739861765,-4.66194699427457,4.41303081242291e-05,0.00451141281139589,2.04676500591701,"NPL","N-acetylneuraminate pyruvate lyase"
"ILMN_2151281",-0.990315805705884,7.67107291614706,-3.66387037391815,0.000813416000225725,0.0369392917149189,-0.649523154721825,"GABARAPL1","GABA type A receptor associated protein like 1"
"ILMN_2152465",-1.41011901782353,9.48952341226471,-5.15842806567087,9.87130372215154e-06,0.00173876201358658,3.44091694276485,"PIP4K2A","phosphatidylinositol-5-phosphate 4-kinase type 2 alpha"
"ILMN_2154322",0.756685081529405,10.6097278151176,5.3902527774382,4.88297105613763e-06,0.00113830955315074,4.09669585524162,"SEMA3E","semaphorin 3E"
"ILMN_2156267",-1.76195958458825,11.4297925465294,-7.30342568482216,1.5342328615047e-08,0.00024201500568329,9.44345750970677,"EIF2AK1","eukaryotic translation initiation factor 2 alpha kinase 1"
"ILMN_2158336",-0.87006127682354,9.52588769876471,-3.71869311458525,0.000696713513615539,0.0329047640766748,-0.50726807874315,"SH3GLB2","SH3 domain containing GRB2 like, endophilin B2"
"ILMN_2164242",-0.829524809823535,10.0369333593235,-4.42107424917916,9.05018506953841e-05,0.00722229187260989,1.37938089025052,"UBE2F","ubiquitin conjugating enzyme E2 F (putative)"
"ILMN_2165975",-0.908491501764712,7.08401815776471,-4.18627906294757,0.000180875711137806,0.011971442347097,0.737311183983477,"CES3","carboxylesterase 3"
"ILMN_2165993",-1.46774121111765,6.82134615173529,-5.03765696247388,1.42314403808496e-05,0.00211784419227341,3.10014985323735,"ITLN1","intelectin 1"
"ILMN_2168347",-0.976938979529415,6.66222041817647,-4.6424463590836,4.67840707776447e-05,0.00465126795152866,1.99246074748356,"EPOR","erythropoietin receptor"
"ILMN_2172174",-1.86925098170589,9.99048855861765,-5.55680459100139,2.94258860346264e-06,0.000907513872159442,4.56851308830519,"PNP","purine nucleoside phosphorylase"
"ILMN_2172269",-0.958519880588238,9.74223746211764,-4.97038911882748,1.74415774236573e-05,0.00237933556891419,2.91071501476286,"TMEM183BP","transmembrane protein 183B, pseudogene"
"ILMN_2174884",-1.94964166694118,8.63459725935294,-5.5671722737134,2.85123842930852e-06,0.000893570570795808,4.59788833085078,"XPO7","exportin 7"
"ILMN_2175265",-0.542608999470592,6.48441987161765,-3.93056953371896,0.00038032728871594,0.0208072003282132,0.0502294961120962,"TMEM11","transmembrane protein 11"
"ILMN_2176882",0.710567277647055,11.7697124247059,4.16653277151118,0.00019164381691915,0.0124919564022933,0.683765268683934,"ZNF69","zinc finger protein 69"
"ILMN_2177832",-1.135906728,7.23933951547059,-5.67531652373136,2.05195232765641e-06,0.000764602677178616,4.90427127981572,"TOR2A","torsin family 2 member A"
"ILMN_2181125",-0.521043199882361,7.30629559588235,-3.76933080548315,0.000603447596988631,0.029470537288228,-0.375113639519257,"NAPB","NSF attachment protein beta"
"ILMN_2181445",-1.14772396264707,8.87641654779411,-5.71383353734346,1.82510184556945e-06,0.000719744121982361,5.01336697166307,"BCL2L13","BCL2 like 13"
"ILMN_2183510",0.648494226411765,9.10033169844117,3.53297434632654,0.00117355507174315,0.0480832438615596,-0.985517906570408,"MANF","mesencephalic astrocyte derived neurotrophic factor"
"ILMN_2184184",0.854874842999999,10.6278746573235,4.17929477834922,0.000184614863236951,0.0121678679289168,0.718363278030708,"ANXA1","annexin A1"
"ILMN_2188119",0.502891571764701,12.33249468,3.53934266322584,0.00115293815596277,0.04740268666779,-0.969295560190566,"ARL16","ARF like GTPase 16"
"ILMN_2191428",-0.506345693529417,13.8936696397059,-4.1778825207023,0.000185380092333274,0.0121843640409549,0.714533063428543,"UBB","ubiquitin B"
"ILMN_2192316",-0.695904779117654,7.20887656244118,-4.30938971309106,0.000125939583055163,0.00926171381804241,1.07278952496728,"TOP1","DNA topoisomerase I"
"ILMN_2194009",-1.08977370811765,7.06406633764706,-4.41852787636604,9.11880528389362e-05,0.00724042319546473,1.37236871464248,"ABCC4","ATP binding cassette subfamily C member 4 (PEL blood group)"
"ILMN_2198376",0.7978311847647,10.0306434933235,4.12428594918682,0.000216833541426214,0.0137365644992139,0.569463556895058,"PSMA4","proteasome 20S subunit alpha 4"
"ILMN_2199439",-1.95023118041177,8.64288698214706,-4.50667171464532,7.01720531844002e-05,0.00608362600428537,1.61565379328535,"CA2","carbonic anhydrase 2"
"ILMN_2202940",-1.37101954917647,9.826206876,-4.6925653079872,4.02608176354796e-05,0.00420587786526226,2.13211574271772,"CHPT1","choline phosphotransferase 1"
"ILMN_2206188",0.658375825882349,10.5755537735294,4.40340272575468,9.53708361438441e-05,0.00750954089656428,1.33073766885097,"SHROOM4","shroom family member 4"
"ILMN_2207328",-1.72400603470589,8.09800741052941,-5.84746418880392,1.21567465690811e-06,0.000586258373219847,5.39165128543626,"TPGS2","tubulin polyglutamylase complex subunit 2"
"ILMN_2208802",-0.821060490588242,7.0297662207647,-4.1076773111912,0.000227600115400727,0.0142093934843121,0.524626667533451,"NPIPA1","nuclear pore complex interacting protein family member A1"
"ILMN_2208802",-0.821060490588242,7.0297662207647,-4.1076773111912,0.000227600115400727,0.0142093934843121,0.524626667533451,"PKD1P1","polycystin 1, transient receptor potential channel interacting pseudogene 1"
"ILMN_2208802",-0.821060490588242,7.0297662207647,-4.1076773111912,0.000227600115400727,0.0142093934843121,0.524626667533451,"NPIPB3","nuclear pore complex interacting protein family member B3"
"ILMN_2208802",-0.821060490588242,7.0297662207647,-4.1076773111912,0.000227600115400727,0.0142093934843121,0.524626667533451,"NPIPB13","nuclear pore complex interacting protein family, member B13"
"ILMN_2208802",-0.821060490588242,7.0297662207647,-4.1076773111912,0.000227600115400727,0.0142093934843121,0.524626667533451,"NPIPB5","nuclear pore complex interacting protein family member B5"
"ILMN_2214678",0.73366469564705,10.1862073967647,3.61718137248633,0.000927524220497062,0.0407172807853269,-0.769973937855616,"MXD1","MAX dimerization protein 1"
"ILMN_2214997",0.867151189882348,11.2140935844706,6.52619943854282,1.55703547102353e-07,0.000377184761924402,7.3013166844279,"LRRFIP1","LRR binding FLII interacting protein 1"
"ILMN_2215382",0.734131745882351,11.6892736176471,3.72092579032015,0.000692321946190877,0.0327955470065975,-0.501456374717514,"DDX51","DEAD-box helicase 51"
"ILMN_2216157",-0.985496661882359,7.29460095429412,-5.16798397190293,9.58938043407567e-06,0.0017189327662188,3.46791080624148,"GNA12","G protein subunit alpha 12"
"ILMN_2216582",-1.23273263800001,11.7648690633529,-4.98820590616685,1.65272464203244e-05,0.00230216801458753,2.9608604935356,"LYL1","LYL1 basic helix-loop-helix family member"
"ILMN_2219556",-1.55178702452942,8.09638694955882,-5.16996703930815,9.53188670477229e-06,0.00171512347730015,3.47351315152171,"ISCA1","iron-sulfur cluster assembly 1"
"ILMN_2222880",-0.670783372705885,7.8554890672353,-3.85260055781316,0.000475799017084753,0.024395366166394,-0.156284119878056,"SLC25A42","solute carrier family 25 member 42"
"ILMN_2225887",-0.573710039411777,12.6997116044118,-3.72114299349937,0.00069189615206311,0.0327955470065975,-0.500890914624149,"ATP5F1EP2","ATP synthase F1 subunit epsilon pseudogene 2"
"ILMN_2231051",-1.70465077329412,7.43837422870588,-5.47286787823526,3.79838736480855e-06,0.00100419600706612,4.33070172067815,"TCP11L2","t-complex 11 like 2"
"ILMN_2233604",-0.809634268352944,7.10887241876471,-4.92387727865534,2.00720159325775e-05,0.00260952749993782,2.77991271590741,"ECSIT","ECSIT signaling integrator"
"ILMN_2234758",0.636280816294112,10.0941178198529,4.85600344605953,2.46316339868731e-05,0.00307544135152715,2.58933278288763,"SRP14","signal recognition particle 14"
"ILMN_2234956",-0.666372488647064,7.20767666944117,-3.69098192949643,0.000753516781943451,0.0347550435398732,-0.579282387085144,"LEPR","leptin receptor"
"ILMN_2235745",0.691206301176466,11.2155885311765,4.79496229199329,2.96012914591653e-05,0.00347744751345894,2.41827136375131,"GRIPAP1","GRIP1 associated protein 1"
"ILMN_2239774",-2.35165501135295,7.69161157767647,-6.35305967138565,2.62478416178309e-07,0.000377184761924402,6.81676103974099,"SACK1A","scaffolding CK1 anchoring protein A"
"ILMN_2245676",-0.521743017294122,6.87321038664706,-3.89255348225196,0.000424282432246612,0.022700315980059,-0.0506510282818153,"BTF3","basic transcription factor 3"
"ILMN_2246661",-0.783029675705889,8.21709428132353,-4.84197581233641,2.56949379989976e-05,0.00316241710120968,2.54999261017374,"FAHD1","fumarylacetoacetate hydrolase domain containing 1"
"ILMN_2248589",-1.41543450841177,8.28608743473529,-5.66830802684275,2.09616634566832e-06,0.000774975624812984,4.88441836174815,"DHX40","DEAH-box helicase 40"
"ILMN_2251279",-0.707970037352947,7.48453079073529,-3.99981264906232,0.000311388529136767,0.0179050296043004,0.234862256293612,"WDR45","WD repeat domain 45"
